Baggage Fee,Free Baggage,Airlines,Flight Numbers,Departures,Departure Date and Times,Arrivals,Arrival Date and Times,Durations,Layover Count,Layover Airports,Layover Info,Total Duration,Flight Price,Departure Times,Arrival Times,Carbon Emissions (g),Typical Emissions (g),Emission Difference (%),Booking Token
0,1,"Alaska, Hawaiian","AS 1327, HA 823","SFO, SEA","2025-12-10 19:40, 2025-12-11 12:30","SEA, NRT","2025-12-10 21:57, 2025-12-12 16:00","137, 630",1,Seattle–Tacoma International Airport,"SEA, 873",1640,1238,"1180, 750","1317, 960",672000,614000,9,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3hCVXpFek1qZDhTRUU0TWpNYUN3anR4Z2NRQWhvRFZWTkVPQnh3N2NZSCIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIlNFQSIsbnVsbCwiQVMiLCIxMzI3Il0sWyJTRUEiLCIyMDI1LTEyLTExIiwiTlJUIixudWxsLCJIQSIsIjgyMyJdXV0=
0,1,"Alaska, Hawaiian","AS 316, HA 823","SFO, SEA","2025-12-10 21:40, 2025-12-11 12:30","SEA, NRT","2025-12-10 23:55, 2025-12-12 16:00","135, 630",1,Seattle–Tacoma International Airport,"SEA, 755",1520,1238,"1300, 750","1435, 960",672000,614000,9,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCVXpNeE5ueElRVGd5TXhvTENPM0dCeEFDR2dOVlUwUTRISER0eGdjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIlNFQSIsbnVsbCwiQVMiLCIzMTYiXSxbIlNFQSIsIjIwMjUtMTItMTEiLCJOUlQiLG51bGwsIkhBIiwiODIzIl1dXQ==
0,1,"Alaska, Hawaiian, Hawaiian","AS 790, HA 1084, HA 831","SFO, LIH, HNL","2025-12-10 08:30, 2025-12-10 13:35, 2025-12-10 15:10","LIH, HNL, HND","2025-12-10 12:03, 2025-12-10 14:14, 2025-12-11 19:30","333, 39, 560",2,Lihue Airport; Daniel K. Inouye International Airport,"LIH, 92; HNL, 56",1080,595,"510, 815, 910","723, 854, 1170",924000,614000,50,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFaEpCVXpjNU1IeElRVEV3T0RSOFNFRTRNekVhQ3dpNjBBTVFBaG9EVlZORU9CeHd1dEFEIixbWyJTRk8iLCIyMDI1LTEyLTEwIiwiTElIIixudWxsLCJBUyIsIjc5MCJdLFsiTElIIiwiMjAyNS0xMi0xMCIsIkhOTCIsbnVsbCwiSEEiLCIxMDg0Il0sWyJITkwiLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJIQSIsIjgzMSJdXV0=
0,1,"Alaska, Hawaiian, Hawaiian","AS 3318, HA 803, HA 831","SFO, LAX, HNL","2025-12-10 06:00, 2025-12-10 10:00, 2025-12-10 15:10","LAX, HNL, HND","2025-12-10 07:40, 2025-12-10 13:55, 2025-12-11 19:30","100, 355, 560",2,Los Angeles International Airport; Daniel K. Inouye International Airport,"LAX, 140; HNL, 75",1230,655,"360, 600, 910","460, 835, 1170",920000,614000,50,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFaEpCVXpNek1UaDhTRUU0TUROOFNFRTRNekVhQ3dpcS93TVFBaG9EVlZORU9CeHdxdjhEIixbWyJTRk8iLCIyMDI1LTEyLTEwIiwiTEFYIixudWxsLCJBUyIsIjMzMTgiXSxbIkxBWCIsIjIwMjUtMTItMTAiLCJITkwiLG51bGwsIkhBIiwiODAzIl0sWyJITkwiLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJIQSIsIjgzMSJdXV0=
0,1,"Alaska, JAL","AS 416, JL 67","SFO, SEA","2025-12-10 06:00, 2025-12-10 12:10","SEA, NRT","2025-12-10 08:15, 2025-12-11 15:40","135, 630",1,Seattle–Tacoma International Airport,"SEA, 235",1000,1219,"360, 730","495, 940",628000,614000,2,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3BCVXpReE5ueEtURFkzR2dzSTVyY0hFQUlhQTFWVFJEZ2NjT2EzQnc9PSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIlNFQSIsbnVsbCwiQVMiLCI0MTYiXSxbIlNFQSIsIjIwMjUtMTItMTAiLCJOUlQiLG51bGwsIkpMIiwiNjciXV1d
0,1,"Alaska, JAL","AS 3318, JL 61","SFO, LAX","2025-12-10 06:00, 2025-12-10 11:45","LAX, NRT","2025-12-10 07:40, 2025-12-11 16:40","100, 715",1,Los Angeles International Airport,"LAX, 245",1060,1219,"360, 705","460, 1000",559000,614000,-9,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCVXpNek1UaDhTa3cyTVJvTENPYTNCeEFDR2dOVlUwUTRISERtdHdjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQVMiLCIzMzE4Il0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiTlJUIixudWxsLCJKTCIsIjYxIl1dXQ==
0,1,"Alaska, JAL","AS 3310, JL 65","SFO, SAN","2025-12-10 06:00, 2025-12-10 11:40","SAN, NRT","2025-12-10 07:34, 2025-12-11 16:40","94, 720",1,San Diego International Airport,"SAN, 246",1060,1219,"360, 700","454, 1000",763000,614000,24,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCVXpNek1UQjhTa3cyTlJvTENPYTNCeEFDR2dOVlUwUTRISERtdHdjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIlNBTiIsbnVsbCwiQVMiLCIzMzEwIl0sWyJTQU4iLCIyMDI1LTEyLTEwIiwiTlJUIixudWxsLCJKTCIsIjY1Il1dXQ==
0,1,"Alaska, JAL","AS 3250, JL 61","SFO, LAX","2025-12-10 08:10, 2025-12-10 11:45","LAX, NRT","2025-12-10 09:50, 2025-12-11 16:40","100, 715",1,Los Angeles International Airport,"LAX, 115",930,1219,"490, 705","590, 1000",559000,614000,-9,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCVXpNeU5UQjhTa3cyTVJvTENPYTNCeEFDR2dOVlUwUTRISERtdHdjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQVMiLCIzMjUwIl0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiTlJUIixudWxsLCJKTCIsIjYxIl1dXQ==
0,1,"Alaska, JAL","AS 3250, JL 15","SFO, LAX","2025-12-10 08:10, 2025-12-10 12:25","LAX, HND","2025-12-10 09:50, 2025-12-11 17:30","100, 725",1,Los Angeles International Airport,"LAX, 155",980,1219,"490, 745","590, 1050",712000,614000,16,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCVXpNeU5UQjhTa3d4TlJvTENPYTNCeEFDR2dOVlUwUTRISERtdHdjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQVMiLCIzMjUwIl0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJKTCIsIjE1Il1dXQ==
0,1,"Alaska, JAL","AS 1340, JL 67","SFO, SEA","2025-12-10 14:40, 2025-12-11 12:10","SEA, NRT","2025-12-10 16:55, 2025-12-12 15:40","135, 630",1,Seattle–Tacoma International Airport,"SEA, 1155",1920,1567,"880, 730","1015, 940",628000,614000,2,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCVXpFek5EQjhTa3cyTnhvTENOakhDUkFDR2dOVlUwUTRISERZeHdrPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIlNFQSIsbnVsbCwiQVMiLCIxMzQwIl0sWyJTRUEiLCIyMDI1LTEyLTExIiwiTlJUIixudWxsLCJKTCIsIjY3Il1dXQ==
0,1,"Alaska, United","AS 3318, UA 32","SFO, LAX","2025-12-10 06:00, 2025-12-10 11:00","LAX, NRT","2025-12-10 07:40, 2025-12-11 15:45","100, 705",1,Los Angeles International Airport,"LAX, 200",1005,6853,"360, 660","460, 945",488000,614000,-21,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCVXpNek1UaDhWVUV6TWhvTENNTHBLUkFDR2dOVlUwUTRISERDNlNrPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQVMiLCIzMzE4Il0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiTlJUIixudWxsLCJVQSIsIjMyIl1dXQ==
0,1,"American, American","AA 402, AA 175","SFO, DFW","2025-12-10 06:07, 2025-12-10 13:45","DFW, HND","2025-12-10 11:39, 2025-12-11 18:25","212, 820",1,Dallas Fort Worth International Airport,"DFW, 126",1158,1215,"367, 825","699, 1105",719000,614000,17,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCUVRRd01ueEJRVEUzTlJvTENPcTBCeEFDR2dOVlUwUTRISERxdEFjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkRGVyIsbnVsbCwiQUEiLCI0MDIiXSxbIkRGVyIsIjIwMjUtMTItMTAiLCJITkQiLG51bGwsIkFBIiwiMTc1Il1dXQ==
0,1,"American, American","AA 2211, AA 27","SFO, LAX","2025-12-10 06:45, 2025-12-10 09:45","LAX, HND","2025-12-10 08:09, 2025-12-11 15:05","84, 740",1,Los Angeles International Airport,"LAX, 96",920,1215,"405, 585","489, 905",538000,614000,-12,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCUVRJeU1URjhRVUV5TnhvTENPcTBCeEFDR2dOVlUwUTRISERxdEFjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQUEiLCIyMjExIl0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJBQSIsIjI3Il1dXQ==
0,1,"American, American","AA 3047, AA 175","SFO, DFW","2025-12-10 07:25, 2025-12-10 13:45","DFW, HND","2025-12-10 12:57, 2025-12-11 18:25","212, 820",1,Dallas Fort Worth International Airport,"DFW, 48",1080,1215,"445, 825","777, 1105",719000,614000,17,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3hCUVRNd05EZDhRVUV4TnpVYUN3anF0QWNRQWhvRFZWTkVPQnh3NnJRSCIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkRGVyIsbnVsbCwiQUEiLCIzMDQ3Il0sWyJERlciLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJBQSIsIjE3NSJdXV0=
0,1,"American, American","AA 3281, AA 169","SFO, LAX","2025-12-10 11:47, 2025-12-10 23:50","LAX, HND","2025-12-10 13:14, 2025-12-12 05:05","87, 735",1,Los Angeles International Airport,"LAX, 636",1458,1215,"707, 1430","794, 305",554000,614000,-10,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3hCUVRNeU9ERjhRVUV4TmprYUN3anF0QWNRQWhvRFZWTkVPQnh3NnJRSCIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQUEiLCIzMjgxIl0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJBQSIsIjE2OSJdXV0=
0,1,"American, American","AA 3282, AA 169","SFO, LAX","2025-12-10 16:15, 2025-12-10 23:50","LAX, HND","2025-12-10 17:43, 2025-12-12 05:05","88, 735",1,Los Angeles International Airport,"LAX, 367",1190,1215,"975, 1430","1063, 305",554000,614000,-10,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3hCUVRNeU9ESjhRVUV4TmprYUN3anF0QWNRQWhvRFZWTkVPQnh3NnJRSCIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQUEiLCIzMjgyIl0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJBQSIsIjE2OSJdXV0=
0,1,"American, American","AA 6371, AA 169","SFO, LAX","2025-12-10 19:19, 2025-12-10 23:50","LAX, HND","2025-12-10 20:50, 2025-12-12 05:05","91, 735",1,Los Angeles International Airport,"LAX, 180",1006,1215,"1159, 1430","1250, 305",563000,614000,-8,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3hCUVRZek56RjhRVUV4TmprYUN3anF0QWNRQWhvRFZWTkVPQnh3NnJRSCIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQUEiLCI2MzcxIl0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJBQSIsIjE2OSJdXV0=
0,1,"American, American","AA 2211, AA 169","SFO, LAX","2025-12-10 06:45, 2025-12-10 23:50","LAX, HND","2025-12-10 08:09, 2025-12-12 05:05","84, 735",1,Los Angeles International Airport,"LAX, 941",1760,1230,"405, 1430","489, 305",538000,614000,-12,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3hCUVRJeU1URjhRVUV4TmprYUN3ak53QWNRQWhvRFZWTkVPQnh3emNBSCIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQUEiLCIyMjExIl0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJBQSIsIjE2OSJdXV0=
0,1,"American, American","AA 6381, AA 169","SFO, LAX","2025-12-10 10:09, 2025-12-10 23:50","LAX, HND","2025-12-10 11:36, 2025-12-12 05:05","87, 735",1,Los Angeles International Airport,"LAX, 734",1556,1230,"609, 1430","696, 305",563000,614000,-8,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3hCUVRZek9ERjhRVUV4TmprYUN3ak53QWNRQWhvRFZWTkVPQnh3emNBSCIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQUEiLCI2MzgxIl0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJBQSIsIjE2OSJdXV0=
0,1,"American, American","AA 561, AA 61","SFO, DFW","2025-12-10 17:00, 2025-12-11 10:30","DFW, NRT","2025-12-10 22:32, 2025-12-12 15:30","212, 840",1,Dallas Fort Worth International Airport,"DFW, 718",1770,1280,"1020, 630","1352, 930",920000,614000,50,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3BCUVRVMk1YeEJRVFl4R2dzSXp1Y0hFQUlhQTFWVFJEZ2NjTTduQnc9PSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkRGVyIsbnVsbCwiQUEiLCI1NjEiXSxbIkRGVyIsIjIwMjUtMTItMTEiLCJOUlQiLG51bGwsIkFBIiwiNjEiXV1d
0,1,"American, American","AA 1005, AA 61","SFO, DFW","2025-12-10 23:59, 2025-12-11 10:30","DFW, NRT","2025-12-11 05:30, 2025-12-12 15:30","211, 840",1,Dallas Fort Worth International Airport,"DFW, 300",1351,1280,"1439, 630","330, 930",920000,614000,50,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCUVRFd01EVjhRVUUyTVJvTENNN25CeEFDR2dOVlUwUTRISERPNXdjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkRGVyIsbnVsbCwiQUEiLCIxMDA1Il0sWyJERlciLCIyMDI1LTEyLTExIiwiTlJUIixudWxsLCJBQSIsIjYxIl1dXQ==
0,1,"American, American","AA 1005, AA 175","SFO, DFW","2025-12-10 23:59, 2025-12-11 13:45","DFW, HND","2025-12-11 05:30, 2025-12-12 18:25","211, 820",1,Dallas Fort Worth International Airport,"DFW, 495",1526,1280,"1439, 825","330, 1105",719000,614000,17,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3hCUVRFd01EVjhRVUV4TnpVYUN3ak81d2NRQWhvRFZWTkVPQnh3enVjSCIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkRGVyIsbnVsbCwiQUEiLCIxMDA1Il0sWyJERlciLCIyMDI1LTEyLTExIiwiSE5EIixudWxsLCJBQSIsIjE3NSJdXV0=
0,1,"American, American","AA 6371, AA 27","SFO, LAX","2025-12-10 19:19, 2025-12-11 09:45","LAX, HND","2025-12-10 20:50, 2025-12-12 15:05","91, 740",1,Los Angeles International Airport,"LAX, 775",1606,1295,"1159, 585","1250, 905",563000,614000,-8,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCUVRZek56RjhRVUV5TnhvTENNM3pCeEFDR2dOVlUwUTRISEROOHdjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQUEiLCI2MzcxIl0sWyJMQVgiLCIyMDI1LTEyLTExIiwiSE5EIixudWxsLCJBQSIsIjI3Il1dXQ==
0,1,"American, American, American","AA 2114, AA 2908, AA 169","SFO, PHX, LAX","2025-12-10 12:51, 2025-12-10 17:55, 2025-12-10 23:50","PHX, LAX, HND","2025-12-10 15:50, 2025-12-10 18:24, 2025-12-12 05:05","119, 89, 735",2,Phoenix Sky Harbor International Airport; Los Angeles International Airport,"PHX, 125; LAX, 326",1394,1215,"771, 1075, 1430","950, 1104, 305",613000,614000,0,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFaE5CUVRJeE1UUjhRVUV5T1RBNGZFRkJNVFk1R2dzSTZyUUhFQUlhQTFWVFJEZ2NjT3EwQnc9PSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIlBIWCIsbnVsbCwiQUEiLCIyMTE0Il0sWyJQSFgiLCIyMDI1LTEyLTEwIiwiTEFYIixudWxsLCJBQSIsIjI5MDgiXSxbIkxBWCIsIjIwMjUtMTItMTAiLCJITkQiLG51bGwsIkFBIiwiMTY5Il1dXQ==
0,1,"American, American, American","AA 1930, AA 1408, AA 169","SFO, PHX, LAX","2025-12-10 16:28, 2025-12-10 21:27, 2025-12-10 23:50","PHX, LAX, HND","2025-12-10 19:25, 2025-12-10 21:54, 2025-12-12 05:05","117, 87, 735",2,Phoenix Sky Harbor International Airport; Los Angeles International Airport,"PHX, 122; LAX, 116",1177,1215,"988, 1287, 1430","1165, 1314, 305",629000,614000,2,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFaE5CUVRFNU16QjhRVUV4TkRBNGZFRkJNVFk1R2dzSTZyUUhFQUlhQTFWVFJEZ2NjT3EwQnc9PSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIlBIWCIsbnVsbCwiQUEiLCIxOTMwIl0sWyJQSFgiLCIyMDI1LTEyLTEwIiwiTEFYIixudWxsLCJBQSIsIjE0MDgiXSxbIkxBWCIsIjIwMjUtMTItMTAiLCJITkQiLG51bGwsIkFBIiwiMTY5Il1dXQ==
0,1,"American, American, American","AA 2114, AA 1408, AA 169","SFO, PHX, LAX","2025-12-10 12:51, 2025-12-10 21:27, 2025-12-10 23:50","PHX, LAX, HND","2025-12-10 15:50, 2025-12-10 21:54, 2025-12-12 05:05","119, 87, 735",2,Phoenix Sky Harbor International Airport; Los Angeles International Airport,"PHX, 337; LAX, 116",1394,1221,"771, 1287, 1430","950, 1314, 305",613000,614000,0,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFaE5CUVRJeE1UUjhRVUV4TkRBNGZFRkJNVFk1R2dzSW1ya0hFQUlhQTFWVFJEZ2NjSnE1Qnc9PSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIlBIWCIsbnVsbCwiQUEiLCIyMTE0Il0sWyJQSFgiLCIyMDI1LTEyLTEwIiwiTEFYIixudWxsLCJBQSIsIjE0MDgiXSxbIkxBWCIsIjIwMjUtMTItMTAiLCJITkQiLG51bGwsIkFBIiwiMTY5Il1dXQ==
0,1,"American, American, American","AA 3038, AA 1668, AA 169","SFO, DFW, LAX","2025-12-10 14:28, 2025-12-10 21:21, 2025-12-10 23:50","DFW, LAX, HND","2025-12-10 20:00, 2025-12-10 22:53, 2025-12-12 05:05","212, 212, 735",2,Dallas Fort Worth International Airport; Los Angeles International Airport,"DFW, 81; LAX, 57",1297,1264,"868, 1281, 1430","1200, 1373, 305",847000,614000,38,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFaE5CUVRNd016aDhRVUV4TmpZNGZFRkJNVFk1R2dzSWp0c0hFQUlhQTFWVFJEZ2NjSTdiQnc9PSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkRGVyIsbnVsbCwiQUEiLCIzMDM4Il0sWyJERlciLCIyMDI1LTEyLTEwIiwiTEFYIixudWxsLCJBQSIsIjE2NjgiXSxbIkxBWCIsIjIwMjUtMTItMTAiLCJITkQiLG51bGwsIkFBIiwiMTY5Il1dXQ==
0,1,"American, Asiana Airlines, Asiana Airlines","AA 6371, OZ 203, OZ 102","SFO, LAX, ICN","2025-12-10 19:19, 2025-12-10 23:00, 2025-12-12 09:00","LAX, ICN, NRT","2025-12-10 20:50, 2025-12-12 04:20, 2025-12-12 11:20","91, 740, 140",2,Los Angeles International Airport; Incheon International Airport,"LAX, 130; ICN, 280",1381,5481,"1159, 1380, 540","1250, 260, 680",1018000,614000,66,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFaEpCUVRZek56RjhUMW95TUROOFQxb3hNRElhQ3dqY3VTRVFBaG9EVlZORU9CeHczTGtoIixbWyJTRk8iLCIyMDI1LTEyLTEwIiwiTEFYIixudWxsLCJBQSIsIjYzNzEiXSxbIkxBWCIsIjIwMjUtMTItMTAiLCJJQ04iLG51bGwsIk9aIiwiMjAzIl0sWyJJQ04iLCIyMDI1LTEyLTEyIiwiTlJUIixudWxsLCJPWiIsIjEwMiJdXV0=
0,1,"American, JAL","AA 2211, JL 61","SFO, LAX","2025-12-10 06:45, 2025-12-10 11:45","LAX, NRT","2025-12-10 08:09, 2025-12-11 16:40","84, 715",1,Los Angeles International Airport,"LAX, 216",1015,1215,"405, 705","489, 1000",537000,614000,-13,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCUVRJeU1URjhTa3cyTVJvTENPcTBCeEFDR2dOVlUwUTRISERxdEFjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQUEiLCIyMjExIl0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiTlJUIixudWxsLCJKTCIsIjYxIl1dXQ==
0,1,"American, JAL","AA 2211, JL 15","SFO, LAX","2025-12-10 06:45, 2025-12-10 12:25","LAX, HND","2025-12-10 08:09, 2025-12-11 17:30","84, 725",1,Los Angeles International Airport,"LAX, 256",1065,1215,"405, 745","489, 1050",690000,614000,12,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCUVRJeU1URjhTa3d4TlJvTENPcTBCeEFDR2dOVlUwUTRISERxdEFjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQUEiLCIyMjExIl0sWyJMQVgiLCIyMDI1LTEyLTEwIiwiSE5EIixudWxsLCJKTCIsIjE1Il1dXQ==
0,1,"American, JAL","AA 6371, JL 61","SFO, LAX","2025-12-10 19:19, 2025-12-11 11:45","LAX, NRT","2025-12-10 20:50, 2025-12-12 16:40","91, 715",1,Los Angeles International Airport,"LAX, 895",1701,1295,"1159, 705","1250, 1000",562000,614000,-8,WyJDalJJTWxOSk9XZDBOREZYV0ZsQlFrdDVSSGRDUnkwdExTMHRMUzB0TFhscGNHMHhNa0ZCUVVGQlIyYzBSbUozUmpNM056aEJFZ3RCUVRZek56RjhTa3cyTVJvTENORHpCeEFDR2dOVlUwUTRISERROHdjPSIsW1siU0ZPIiwiMjAyNS0xMi0xMCIsIkxBWCIsbnVsbCwiQUEiLCI2MzcxIl0sWyJMQVgiLCIyMDI1LTEyLTExIiwiTlJUIixudWxsLCJKTCIsIjYxIl1dXQ==
