Baggage Fee,Free Baggage,Airlines,Flight Numbers,Departures,Departure Date and Times,Arrivals,Arrival Date and Times,Durations,Layover Count,Layover Airports,Layover Info,Total Duration,Flight Price,Departure Times,Arrival Times,Carbon Emissions (g),Typical Emissions (g),Emission Difference (%),Booking Token
0,2,"ANA, China Eastern","NH 85, MU 292","HND, NGO","2025-12-18 19:25, 2025-12-19 10:15","NGO, PVG","2025-12-18 20:30, 2025-12-19 12:05","65, 170",1,Chubu Centrair International Airport,"NGO, 825",1060,526,"1165, 615","1230, 725",220000,153000,44,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3BPU0RnMWZFMVZNamt5R2dzSXdwb0RFQUlhQTFWVFJEZ2NjTUthQXc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIk5HTyIsbnVsbCwiTkgiLCI4NSJdLFsiTkdPIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCIyOTIiXV1d
0,2,"ANA, China Eastern","NH 653, MU 528","HND, OKJ","2025-12-18 10:15, 2025-12-18 14:00","OKJ, PVG","2025-12-18 11:35, 2025-12-18 15:45","80, 165",1,Okayama Momotaro Airport,"OKJ, 145",390,537,"615, 840","695, 945",218000,153000,42,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RPU0RZMU0zeE5WVFV5T0JvTENMcWpBeEFDR2dOVlUwUTRISEM2b3dNPSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIk9LSiIsbnVsbCwiTkgiLCI2NTMiXSxbIk9LSiIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIk1VIiwiNTI4Il1dXQ==
0,2,"ANA, China Southern","NH 19, CZ 8106","HND, KIX","2025-12-18 10:00, 2025-12-18 16:55","ITM, PVG","2025-12-18 11:10, 2025-12-18 18:45","70, 170",1,Kansai International Airport,"ITM, 345",585,448,"600, 1015","670, 1125",204000,153000,33,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RPU0RFNWZFTmFPREV3TmhvTENLbmRBaEFDR2dOVlUwUTRISENwM1FJPSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIklUTSIsbnVsbCwiTkgiLCIxOSJdLFsiS0lYIiwiMjAyNS0xMi0xOCIsIlBWRyIsbnVsbCwiQ1oiLCI4MTA2Il1dXQ==
0,2,"ANA, China Southern","NH 21, CZ 8106","HND, KIX","2025-12-18 11:00, 2025-12-18 16:55","ITM, PVG","2025-12-18 12:10, 2025-12-18 18:45","70, 170",1,Kansai International Airport,"ITM, 285",525,448,"660, 1015","730, 1125",200000,153000,31,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RPU0RJeGZFTmFPREV3TmhvTENLbmRBaEFDR2dOVlUwUTRISENwM1FJPSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIklUTSIsbnVsbCwiTkgiLCIyMSJdLFsiS0lYIiwiMjAyNS0xMi0xOCIsIlBWRyIsbnVsbCwiQ1oiLCI4MTA2Il1dXQ==
0,2,"ANA, China Southern","NH 23, CZ 8106","HND, KIX","2025-12-18 12:00, 2025-12-18 16:55","ITM, PVG","2025-12-18 13:10, 2025-12-18 18:45","70, 170",1,Kansai International Airport,"ITM, 225",465,448,"720, 1015","790, 1125",216000,153000,41,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RPU0RJemZFTmFPREV3TmhvTENLbmRBaEFDR2dOVlUwUTRISENwM1FJPSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIklUTSIsbnVsbCwiTkgiLCIyMyJdLFsiS0lYIiwiMjAyNS0xMi0xOCIsIlBWRyIsbnVsbCwiQ1oiLCI4MTA2Il1dXQ==
0,2,"ANA, China Southern","NH 991, CZ 8106","HND, KIX","2025-12-18 13:30, 2025-12-18 16:55","KIX, PVG","2025-12-18 14:55, 2025-12-18 18:45","85, 170",1,Kansai International Airport,"KIX, 120",375,449,"810, 1015","895, 1125",225000,153000,47,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3hPU0RrNU1YeERXamd4TURZYUN3akEzZ0lRQWhvRFZWTkVPQnh3d040QyIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIktJWCIsbnVsbCwiTkgiLCI5OTEiXSxbIktJWCIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIkNaIiwiODEwNiJdXV0=
0,2,"ANA, XiamenAir, XiamenAir","NH 985, MF 836, MF 8585","HND, KIX, FOC","2025-12-18 06:20, 2025-12-18 13:05, 2025-12-18 18:00","ITM, FOC, SHA","2025-12-18 07:30, 2025-12-18 15:40, 2025-12-18 19:25","70, 215, 85",2,Kansai International Airport; Fuzhou Changle International Airport,"ITM, 335; FOC, 140",845,442,"380, 785, 1080","450, 940, 1165",304000,153000,99,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaEpPU0RrNE5YeE5Samd6Tm54TlJqZzFPRFVhQ3dpQzJRSVFBaG9EVlZORU9CeHdndGtDIixbWyJITkQiLCIyMDI1LTEyLTE4IiwiSVRNIixudWxsLCJOSCIsIjk4NSJdLFsiS0lYIiwiMjAyNS0xMi0xOCIsIkZPQyIsbnVsbCwiTUYiLCI4MzYiXSxbIkZPQyIsIjIwMjUtMTItMTgiLCJTSEEiLG51bGwsIk1GIiwiODU4NSJdXV0=
0,2,"ANA, XiamenAir, XiamenAir","NH 13, MF 836, MF 8585","HND, KIX, FOC","2025-12-18 07:00, 2025-12-18 13:05, 2025-12-18 18:00","ITM, FOC, SHA","2025-12-18 08:10, 2025-12-18 15:40, 2025-12-18 19:25","70, 215, 85",2,Kansai International Airport; Fuzhou Changle International Airport,"ITM, 295; FOC, 140",805,442,"420, 785, 1080","490, 940, 1165",300000,153000,96,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaEZPU0RFemZFMUdPRE0yZkUxR09EVTROUm9MQ0lMWkFoQUNHZ05WVTBRNEhIQ0MyUUk9IixbWyJITkQiLCIyMDI1LTEyLTE4IiwiSVRNIixudWxsLCJOSCIsIjEzIl0sWyJLSVgiLCIyMDI1LTEyLTE4IiwiRk9DIixudWxsLCJNRiIsIjgzNiJdLFsiRk9DIiwiMjAyNS0xMi0xOCIsIlNIQSIsbnVsbCwiTUYiLCI4NTg1Il1dXQ==
0,2,"ANA, XiamenAir, XiamenAir","NH 15, MF 836, MF 8585","HND, KIX, FOC","2025-12-18 08:00, 2025-12-18 13:05, 2025-12-18 18:00","ITM, FOC, SHA","2025-12-18 09:10, 2025-12-18 15:40, 2025-12-18 19:25","70, 215, 85",2,Kansai International Airport; Fuzhou Changle International Airport,"ITM, 235; FOC, 140",745,442,"480, 785, 1080","550, 940, 1165",316000,153000,107,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaEZPU0RFMWZFMUdPRE0yZkUxR09EVTROUm9MQ0lMWkFoQUNHZ05WVTBRNEhIQ0MyUUk9IixbWyJITkQiLCIyMDI1LTEyLTE4IiwiSVRNIixudWxsLCJOSCIsIjE1Il0sWyJLSVgiLCIyMDI1LTEyLTE4IiwiRk9DIixudWxsLCJNRiIsIjgzNiJdLFsiRk9DIiwiMjAyNS0xMi0xOCIsIlNIQSIsbnVsbCwiTUYiLCI4NTg1Il1dXQ==
0,2,"ANA, XiamenAir, XiamenAir","NH 15, MF 836, MF 8527","HND, KIX, FOC","2025-12-18 08:00, 2025-12-18 13:05, 2025-12-19 08:05","ITM, FOC, PVG","2025-12-18 09:10, 2025-12-18 15:40, 2025-12-19 09:35","70, 215, 90",2,Kansai International Airport; Fuzhou Changle International Airport,"ITM, 235; FOC, 985",1595,442,"480, 785, 485","550, 940, 575",316000,153000,107,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaEZPU0RFMWZFMUdPRE0yZkUxR09EVXlOeG9MQ0lMWkFoQUNHZ05WVTBRNEhIQ0MyUUk9IixbWyJITkQiLCIyMDI1LTEyLTE4IiwiSVRNIixudWxsLCJOSCIsIjE1Il0sWyJLSVgiLCIyMDI1LTEyLTE4IiwiRk9DIixudWxsLCJNRiIsIjgzNiJdLFsiRk9DIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTUYiLCI4NTI3Il1dXQ==
0,2,"ANA, XiamenAir, XiamenAir","NH 2177, MF 836, MF 8527","NRT, KIX, FOC","2025-12-18 17:35, 2025-12-19 13:05, 2025-12-20 08:05","ITM, FOC, PVG","2025-12-18 18:55, 2025-12-19 15:40, 2025-12-20 09:35","80, 215, 90",2,Kansai International Airport; Fuzhou Changle International Airport,"ITM, 1090; FOC, 985",2460,442,"1055, 785, 485","1135, 940, 575",324000,153000,112,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaE5PU0RJeE56ZDhUVVk0TXpaOFRVWTROVEkzR2dzSWd0a0NFQUlhQTFWVFJEZ2NjSUxaQWc9PSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklUTSIsbnVsbCwiTkgiLCIyMTc3Il0sWyJLSVgiLCIyMDI1LTEyLTE5IiwiRk9DIixudWxsLCJNRiIsIjgzNiJdLFsiRk9DIiwiMjAyNS0xMi0yMCIsIlBWRyIsbnVsbCwiTUYiLCI4NTI3Il1dXQ==
0,2,"ANA, XiamenAir, XiamenAir","NH 93, MF 836, MF 8585","HND, KIX, FOC","2025-12-18 07:25, 2025-12-18 13:05, 2025-12-18 18:00","KIX, FOC, SHA","2025-12-18 08:50, 2025-12-18 15:40, 2025-12-18 19:25","85, 215, 85",2,Kansai International Airport; Fuzhou Changle International Airport,"KIX, 255; FOC, 140",780,444,"445, 785, 1080","530, 940, 1165",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaEZPU0RremZFMUdPRE0yZkUxR09EVTROUm9MQ0puYUFoQUNHZ05WVTBRNEhIQ1oyZ0k9IixbWyJITkQiLCIyMDI1LTEyLTE4IiwiS0lYIixudWxsLCJOSCIsIjkzIl0sWyJLSVgiLCIyMDI1LTEyLTE4IiwiRk9DIixudWxsLCJNRiIsIjgzNiJdLFsiRk9DIiwiMjAyNS0xMi0xOCIsIlNIQSIsbnVsbCwiTUYiLCI4NTg1Il1dXQ==
0,2,"ANA, XiamenAir, XiamenAir","NH 3821, MF 836, MF 8585","HND, KIX, FOC","2025-12-18 08:45, 2025-12-18 13:05, 2025-12-18 18:00","KIX, FOC, SHA","2025-12-18 10:15, 2025-12-18 15:40, 2025-12-18 19:25","90, 215, 85",2,Kansai International Airport; Fuzhou Changle International Airport,"KIX, 170; FOC, 140",700,444,"525, 785, 1080","615, 940, 1165",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaE5PU0RNNE1qRjhUVVk0TXpaOFRVWTROVGcxR2dzSW1kb0NFQUlhQTFWVFJEZ2NjSm5hQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIktJWCIsbnVsbCwiTkgiLCIzODIxIl0sWyJLSVgiLCIyMDI1LTEyLTE4IiwiRk9DIixudWxsLCJNRiIsIjgzNiJdLFsiRk9DIiwiMjAyNS0xMi0xOCIsIlNIQSIsbnVsbCwiTUYiLCI4NTg1Il1dXQ==
0,2,"ANA, XiamenAir, XiamenAir","NH 3821, MF 836, MF 8527","HND, KIX, FOC","2025-12-18 08:45, 2025-12-18 13:05, 2025-12-19 08:05","KIX, FOC, PVG","2025-12-18 10:15, 2025-12-18 15:40, 2025-12-19 09:35","90, 215, 90",2,Kansai International Airport; Fuzhou Changle International Airport,"KIX, 170; FOC, 985",1550,444,"525, 785, 485","615, 940, 575",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaE5PU0RNNE1qRjhUVVk0TXpaOFRVWTROVEkzR2dzSW1kb0NFQUlhQTFWVFJEZ2NjSm5hQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIktJWCIsbnVsbCwiTkgiLCIzODIxIl0sWyJLSVgiLCIyMDI1LTEyLTE4IiwiRk9DIixudWxsLCJNRiIsIjgzNiJdLFsiRk9DIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTUYiLCI4NTI3Il1dXQ==
0,2,"ANA, XiamenAir, XiamenAir","NH 3825, MF 840, MF 8501","HND, KIX, XMN","2025-12-18 15:30, 2025-12-18 18:55, 2025-12-19 07:00","KIX, XMN, SHA","2025-12-18 16:55, 2025-12-18 21:50, 2025-12-19 08:50","85, 235, 110",2,Kansai International Airport; Xiamen Gaoqi International Airport,"KIX, 120; XMN, 550",1100,446,"930, 1135, 420","1015, 1310, 530",361000,153000,136,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaE5PU0RNNE1qVjhUVVk0TkRCOFRVWTROVEF4R2dzSXJkd0NFQUlhQTFWVFJEZ2NjSzNjQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIktJWCIsbnVsbCwiTkgiLCIzODI1Il0sWyJLSVgiLCIyMDI1LTEyLTE4IiwiWE1OIixudWxsLCJNRiIsIjg0MCJdLFsiWE1OIiwiMjAyNS0xMi0xOSIsIlNIQSIsbnVsbCwiTUYiLCI4NTAxIl1dXQ==
0,2,"ANA, XiamenAir, XiamenAir","NH 493, MF 8730, MF 8541","NRT, NGO, FOC","2025-12-18 17:25, 2025-12-18 21:30, 2025-12-19 11:00","NGO, FOC, SHA","2025-12-18 18:40, 2025-12-19 00:10, 2025-12-19 12:20","75, 220, 80",2,Chubu Centrair International Airport; Fuzhou Changle International Airport,"NGO, 170; FOC, 650",1195,456,"1045, 1290, 660","1120, 10, 740",322000,153000,110,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaE5PU0RRNU0zeE5SamczTXpCOFRVWTROVFF4R2dzSWxPUUNFQUlhQTFWVFJEZ2NjSlRrQWc9PSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIk5HTyIsbnVsbCwiTkgiLCI0OTMiXSxbIk5HTyIsIjIwMjUtMTItMTgiLCJGT0MiLG51bGwsIk1GIiwiODczMCJdLFsiRk9DIiwiMjAyNS0xMi0xOSIsIlNIQSIsbnVsbCwiTUYiLCI4NTQxIl1dXQ==
0,2,"ANA, XiamenAir, XiamenAir","NH 493, MF 8730, MF 8547","NRT, NGO, FOC","2025-12-18 17:25, 2025-12-18 21:30, 2025-12-19 14:30","NGO, FOC, SHA","2025-12-18 18:40, 2025-12-19 00:10, 2025-12-19 15:45","75, 220, 75",2,Chubu Centrair International Airport; Fuzhou Changle International Airport,"NGO, 170; FOC, 860",1400,456,"1045, 1290, 870","1120, 10, 945",322000,153000,110,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFaE5PU0RRNU0zeE5SamczTXpCOFRVWTROVFEzR2dzSWxPUUNFQUlhQTFWVFJEZ2NjSlRrQWc9PSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIk5HTyIsbnVsbCwiTkgiLCI0OTMiXSxbIk5HTyIsIjIwMjUtMTItMTgiLCJGT0MiLG51bGwsIk1GIiwiODczMCJdLFsiRk9DIiwiMjAyNS0xMi0xOSIsIlNIQSIsbnVsbCwiTUYiLCI4NTQ3Il1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 107, OZ 365","NRT, ICN","2025-12-18 09:00, 2025-12-18 14:00","ICN, PVG","2025-12-18 11:40, 2025-12-18 15:00","160, 120",1,Incheon International Airport,"ICN, 140",420,297,"540, 840","700, 900",262000,153000,71,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd04zeFBXak0yTlJvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDciXSxbIklDTiIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIk9aIiwiMzY1Il1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 107, OZ 367","NRT, ICN","2025-12-18 09:00, 2025-12-18 20:00","ICN, PVG","2025-12-18 11:40, 2025-12-18 20:55","160, 115",1,Incheon International Airport,"ICN, 500",775,297,"540, 1200","700, 1255",262000,153000,71,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd04zeFBXak0yTnhvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDciXSxbIklDTiIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIk9aIiwiMzY3Il1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 107, OZ 361","NRT, ICN","2025-12-18 09:00, 2025-12-19 09:00","ICN, PVG","2025-12-18 11:40, 2025-12-19 10:05","160, 125",1,Incheon International Airport,"ICN, 1280",1565,297,"540, 540","700, 605",238000,153000,56,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd04zeFBXak0yTVJvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDciXSxbIklDTiIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk9aIiwiMzYxIl1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 107, OZ 363","NRT, ICN","2025-12-18 09:00, 2025-12-19 10:45","ICN, PVG","2025-12-18 11:40, 2025-12-19 11:45","160, 120",1,Incheon International Airport,"ICN, 1385",1665,297,"540, 645","700, 705",233000,153000,52,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd04zeFBXak0yTXhvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDciXSxbIklDTiIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk9aIiwiMzYzIl1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 101, OZ 367","NRT, ICN","2025-12-18 13:20, 2025-12-18 20:00","ICN, PVG","2025-12-18 15:55, 2025-12-18 20:55","155, 115",1,Incheon International Airport,"ICN, 245",515,297,"800, 1200","955, 1255",220000,153000,44,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd01YeFBXak0yTnhvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDEiXSxbIklDTiIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIk9aIiwiMzY3Il1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 101, OZ 361","NRT, ICN","2025-12-18 13:20, 2025-12-19 09:00","ICN, PVG","2025-12-18 15:55, 2025-12-19 10:05","155, 125",1,Incheon International Airport,"ICN, 1025",1305,297,"800, 540","955, 605",196000,153000,28,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd01YeFBXak0yTVJvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDEiXSxbIklDTiIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk9aIiwiMzYxIl1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 101, OZ 363","NRT, ICN","2025-12-18 13:20, 2025-12-19 10:45","ICN, PVG","2025-12-18 15:55, 2025-12-19 11:45","155, 120",1,Incheon International Airport,"ICN, 1130",1405,297,"800, 645","955, 705",191000,153000,25,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd01YeFBXak0yTXhvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDEiXSxbIklDTiIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk9aIiwiMzYzIl1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 101, OZ 365","NRT, ICN","2025-12-18 13:20, 2025-12-19 14:00","ICN, PVG","2025-12-18 15:55, 2025-12-19 15:00","155, 120",1,Incheon International Airport,"ICN, 1325",1600,297,"800, 840","955, 900",220000,153000,44,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd01YeFBXak0yTlJvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDEiXSxbIklDTiIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk9aIiwiMzY1Il1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 105, OZ 361","NRT, ICN","2025-12-18 19:25, 2025-12-19 09:00","ICN, PVG","2025-12-18 22:20, 2025-12-19 10:05","175, 125",1,Incheon International Airport,"ICN, 640",940,297,"1165, 540","1340, 605",202000,153000,32,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd05YeFBXak0yTVJvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDUiXSxbIklDTiIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk9aIiwiMzYxIl1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 105, OZ 363","NRT, ICN","2025-12-18 19:25, 2025-12-19 10:45","ICN, PVG","2025-12-18 22:20, 2025-12-19 11:45","175, 120",1,Incheon International Airport,"ICN, 745",1040,297,"1165, 645","1340, 705",197000,153000,29,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd05YeFBXak0yTXhvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDUiXSxbIklDTiIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk9aIiwiMzYzIl1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 105, OZ 365","NRT, ICN","2025-12-18 19:25, 2025-12-19 14:00","ICN, PVG","2025-12-18 22:20, 2025-12-19 15:00","175, 120",1,Incheon International Airport,"ICN, 940",1235,297,"1165, 840","1340, 900",225000,153000,47,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd05YeFBXak0yTlJvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDUiXSxbIklDTiIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk9aIiwiMzY1Il1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 105, OZ 367","NRT, ICN","2025-12-18 19:25, 2025-12-19 20:00","ICN, PVG","2025-12-18 22:20, 2025-12-19 20:55","175, 115",1,Incheon International Airport,"ICN, 1300",1590,297,"1165, 1200","1340, 1255",225000,153000,47,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFd05YeFBXak0yTnhvTENOdm5BUkFDR2dOVlUwUTRISERiNXdFPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDUiXSxbIklDTiIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk9aIiwiMzY3Il1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 177, OZ 365","HND, ICN","2025-12-18 01:30, 2025-12-18 14:00","ICN, PVG","2025-12-18 04:10, 2025-12-18 15:00","160, 120",1,Incheon International Airport,"ICN, 590",870,297,"90, 840","250, 900",222000,153000,45,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFM04zeFBXak0yTlJvTENPbm5BUkFDR2dOVlUwUTRISERwNXdFPSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxNzciXSxbIklDTiIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIk9aIiwiMzY1Il1dXQ==
